tconst,primaryTitle,startYear,region,language,directors,writers,cast_crew,categories
tt32903118,Hoimontir Etikatha,2024,BD,,nm11608715,"nm11608715,nm0007173","['Arup Kundu', 'Dinbondhu Das', 'Jhuna Chowdhury', 'Khalilur Rahman Kaderi', 'Mirza Sakhawat Hossain', 'Mostofa Kamal', 'Muhammad Abdul Hamid', 'Muna Akhter', 'Oisheka Oyshee', 'Rabindranath Tagore', 'Rasheda Chowdhury', 'Saif Khan', 'Simantini Chowdhury', 'Tarif Mohammad']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'writer']"
tt32903800,Bhediya: The Hunter,2024,PK,,nm14406011,\N,"['Ali Emaan', 'Amar Waheed Hussain Syed', 'Baba Khan', 'Sajeel Ali', 'Sajjad Ali', 'Shafqat Cheema', 'Shahzad Billa', 'Sheharyar Cheema', 'Sidra Noor', 'Sumaira Saghir', 'Zeeshan Bhatti']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor']"
tt32906821,Direct Attack,2025,BD,,nm5347779,"nm9019300,nm5347779","['Amin Khan', 'Anik Rahman Obhi', 'Babul Ahmed', 'Helal Khan', 'Kamal Sarkar', 'Liza Khanom', 'Mamnun Hasan Emon', 'Pirzada Shahidul Harun', 'Sadek Siddiqui', 'Sadika Parvin Popy', 'Shahela Akhter', 'Shirin Shila']","['actor', 'actress', 'director', 'writer']"
tt3291516,Nation Awakes,\N,PK,,nm5376381,nm5376381,"['Aamir Sajjad', 'David Stone Hamilton', 'Lorenza Veronica']","['actor', 'actress', 'composer', 'director', 'writer']"
tt32915316,Loss Project,2024,BD,,\N,\N,"['Arosh Khan', 'Kochi Khondokar', 'Muhammad Qamruzzaman', 'Shahbaz Sunny', 'Tania Brishty']","['actor', 'actress', 'producer']"
tt32915470,Norma: Antara Mertua dan Menantu,2025,BD,bn,nm1507117,"nm5926857,nm16348296","['Adilla Fitri', 'Dheeraj Kalwani', 'Erick Estrada', 'Guntur Soeharjanto', 'Krisna Purna', 'Markoneng', 'Naura Hakim', 'Neysa Chandria', 'Norma Risma', 'Nunung', 'Oka Aurora', 'Pilip Tenonet', 'Rendra Petir', 'Rendra Yusworo', 'Rukman Rosadi', 'Tissa Biani Azzahra', 'Tomy Babap', 'Wawan I. Wibowo', 'Wulan Guritno', 'Yusuf Mahardika']","['actor', 'actress', 'casting_director', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt32919786,Monerjala,2011,BD,,nm6034923,\N,"['Apu Biswas', 'Bobita', 'Malek Afsari', 'Md Minhaj Miah', 'Miju Ahmed', 'Misha Sawdagor', 'Shakib Khan']","['actor', 'actress', 'director']"
tt32919970,Ami jail theke Bolchi,2005,BD,,nm6034923,\N,"['Malek Afsari', 'Manna', 'Misha Sawdagor', 'Mousumi', 'Omar Sani', 'Sanko Panja']","['actor', 'actress', 'director']"
tt32928283,Moron Kamor,1999,BD,,nm6034923,"nm6034923,nm4683293","['Abdullah Zahir Babu', 'Abu Taher', 'Amin Khan', 'Chishti Jamal', 'Dildar', 'Ilias Cobra', 'M.A. Bokhari', 'Malek Afsari', 'Manna', 'Moyuri', 'Munmun', 'Nasir Khan', 'Nasrin', 'Paban Kumar Agarwal', 'Sadek Bachchu', 'Sanko Panja']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt32937219,Lal Badshah,1999,BD,,nm6034923,\N,"['Dildar', 'Malek Afsari', 'Manna', 'Rachana Banerjee', 'Sadika Parvin Popy']","['actor', 'actress', 'director']"
tt32937781,Boma Hamla,2002,BD,,nm6034923,\N,"['Malek Afsari', 'Manna', 'Monwar Hossain Dipjol', 'Moyuri', 'Nasir Khan', 'Omar Sani', 'Shahin Alam', 'Shimla']","['actor', 'actress', 'director']"
tt32965684,Mukhra Chan Warga,2001,PK,,nm0125231,"nm1260844,nm2258056","['Asad Bukhari', 'Babar Kashmir', 'Deeba Begum', 'Humayun Qureshi', 'Khalil-ur-Rehman Qamar', 'Masood Akhtar', 'Masood Butt', 'Moammar Rana', 'Naghma', 'Reema', 'Safdar Khan', 'Safdar Malik', 'Saima Noor', 'Shaan Shahid', 'Shafqat Cheema', 'Zulfiqar Ali']","['actor', 'actress', 'composer', 'director', 'producer', 'writer']"
tt32966535,Ulta Patla 69,2007,BD,,nm6034923,\N,"['Erin Zaman', 'Kazi Hayat', 'Malek Afsari', 'Manna', 'Nasir Khan', 'Purnima']","['actor', 'actress', 'director']"
tt32966553,Raja,1999,BD,,nm6034923,\N,"['Malek Afsari', 'Manna', 'Munmun', 'Rosy Samad']","['actor', 'actress', 'director']"
tt32981960,Eid Mobarak,1982,BD,bn,nm7955599,\N,"['Akhtar Hossain', 'Alauddin Ali', 'Anjana Sultana', 'Anowara', 'Atiqur Rahman Mallik', 'Kajori', 'Miju Ahmed', 'Mithun', 'Moti', 'Rahman', 'Saifuddin', 'Shaukat Akbar', 'Sheikh Nazrul Islam', 'Zafar Iqbal']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor']"
tt32981960,Eid Mobarak,1982,BD,,nm7955599,\N,"['Akhtar Hossain', 'Alauddin Ali', 'Anjana Sultana', 'Anowara', 'Atiqur Rahman Mallik', 'Kajori', 'Miju Ahmed', 'Mithun', 'Moti', 'Rahman', 'Saifuddin', 'Shaukat Akbar', 'Sheikh Nazrul Islam', 'Zafar Iqbal']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor']"
tt32997334,Bhalo Manush,1981,BD,en,nm2612251,"nm1433589,nm7899992","['A.T.M. Shamsuzzaman', 'Bobita', 'Bulbul Ahmed', 'Chashi Nazrul Islam', 'Ilias Kanchan', 'John Napier Adams', 'Julia', 'Khan Arifur Rahman', 'Maya Hazarika', 'Prafulla Roy', 'Shuvo', 'Smritimoy Bandyopadhyay', 'Subol Das', 'Syed Hasan Imam', 'Syed Mohammad Awal', 'Tilottoma']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'writer']"
tt32997334,Bhalo Manush,1981,BD,,nm2612251,"nm1433589,nm7899992","['A.T.M. Shamsuzzaman', 'Bobita', 'Bulbul Ahmed', 'Chashi Nazrul Islam', 'Ilias Kanchan', 'John Napier Adams', 'Julia', 'Khan Arifur Rahman', 'Maya Hazarika', 'Prafulla Roy', 'Shuvo', 'Smritimoy Bandyopadhyay', 'Subol Das', 'Syed Hasan Imam', 'Syed Mohammad Awal', 'Tilottoma']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'writer']"
tt33014574,Sapurey Meye,1989,BD,,nm8020613,\N,"['Ahmed Imtiaz Bulbul', 'Gulshan Ara Rahman', 'Ibne Mizan', 'Iqbal Siddiqui', 'Mostofa Kamal', 'Mustafa', 'Rozina']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer']"
tt33014640,Jabroo,2004,PK,,nm0709364,nm6290772,"['Bahar Begum', 'Chaudhry Khadim Hussain', 'Khalid Butt', 'Meera', 'Moammar Rana', 'Mohammad Kamal Pasha', 'Nayyar Ejaz', 'Parvez Rana', 'Saima Noor', 'Saud', 'Shaan Shahid', 'Shafqat Cheema', 'Tariq Shah', 'Ustad Tafu']","['actor', 'actress', 'composer', 'director', 'producer', 'writer']"
tt33041066,Unmarriageable,\N,PK,,nm8067809,"nm8067809,nm7956571","['Carissa Buffel', 'Luisa Iskin', 'Sadia Ashraf', 'Samantha Thomas', 'Soniah Kamal']","['director', 'producer', 'writer']"
tt33043148,Neetiban,1988,BD,en,nm7502356,"nm4726754,nm7502356","['A.T.M. Shamsuzzaman', 'Azim', 'Bobby', 'Champa', 'Delwar Jahan Jhantu', 'Ilias Kanchan', 'Khalil', 'M. Shahidullah', 'Mahfuzur Rahman Khan', 'Manjur Rahi', 'Mujibur Rahman Dulu', 'Nuton', 'Razzak', 'Rumu Khan', 'Shibli Sadique', 'Sujata']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt33043148,Neetiban,1988,BD,,nm7502356,"nm4726754,nm7502356","['A.T.M. Shamsuzzaman', 'Azim', 'Bobby', 'Champa', 'Delwar Jahan Jhantu', 'Ilias Kanchan', 'Khalil', 'M. Shahidullah', 'Mahfuzur Rahman Khan', 'Manjur Rahi', 'Mujibur Rahman Dulu', 'Nuton', 'Razzak', 'Rumu Khan', 'Shibli Sadique', 'Sujata']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt33043161,Shayambor,\N,BD,,nm16384080,\N,"['Kochi Khondokar', 'L R Khan Simanto', 'Peer Tanim Ahmed', 'Rajub Bhowmik', 'Shirin Shila']","['actor', 'actress', 'director']"
tt33043226,Begum Jaan,2019,BD,,nm16384181,\N,"['Mamnun Hasan Emon', 'Mohammad Aslam', 'Nishat Zarin Orin', 'Saif Khan', 'Shiba Shanu', 'Shirin Shila', 'Tanin Rahman Subha']","['actor', 'actress', 'director']"
tt33046208,Premer Keno Fashi,2018,BD,,nm16387702,nm16387702,"['Abu Sufiyan', 'Al Nahiyan', 'Danny Sidak', 'Raka Bissash', 'Rebeka Rouf', 'Sadek Bachchu', 'Saif Khan', 'Shahenshah', 'Shirin Shila', 'Ujjal']","['actor', 'actress', 'director', 'writer']"
tt33046259,Bondhu Maya Lagaise,2009,BD,,nm16387702,nm16387702,"['Abu Sufiyan', 'Champa', 'Emon Shaha', 'Gulshan Ara Ahmed', 'Kabila', 'Miju Ahmed', 'Nipun', 'Rasheda Chowdhury', 'Ratri Choudhury', 'Rehana Jolly', 'Sadek Bachchu', 'Saif Khan', 'Shah Abdul Karim']","['actor', 'actress', 'composer', 'director', 'writer']"
tt33046352,Ek Jonomer Koster Prem,2012,BD,,nm16387919,nm16387919,"['Ahmed Humayun', 'Amir Shirazi', 'Eyasin Hira', 'Gangua', 'Jadu Azad', 'Khaleda Aktar Kolpona', 'Monir Hossain Laden', 'Nadim Mahmud', 'Nasima Nodi', 'Rebeka Rouf', 'Saif Khan', 'Shoaib Khan', 'Shopna']","['actor', 'actress', 'composer', 'director', 'producer', 'writer']"
tt33046389,Palabar Poth Nei,2012,BD,,nm9762161,"nm4683293,nm9762161","['Abdullah Zahir Babu', 'Amir Shirazi', 'Apurbo Rana', 'Chishti Jamal', 'Javed Ahmed Kislu', 'Kazi Hayat', 'Miju Ahmed', 'Ramiz Raja', 'Rebeka Rouf', 'Saif Khan', 'Tama Mirza']","['actor', 'actress', 'composer', 'director', 'editor', 'writer']"
tt33047499,Poison Sangga: The Homewrecker's Curse,2024,BD,en,nm0559285,nm13901441,"['Aghi Narottama', 'Alfi Syahri', 'Dewi Yulia Razif', 'Elly D. Luthan', 'Elvito', 'Fahad Haydra', 'Frederika Cull', 'Gusti Gina', 'Hani Pradigya', 'Julian Kunto', 'Mila Jamila', 'Rizal Mantovani', 'Sastha Sunu', 'Sunil Soraya', 'Umar Lubis', 'Wafda Saifan Lubis', 'Zidan El Hafiz']","['actor', 'actress', 'casting_director', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'production_designer', 'writer']"
tt33048801,Modhu Hoi Hoi Bish Khawaila,2017,BD,,nm11236835,nm11236835,"['Bobby', 'Firoj Khan Dollar', 'Irin Sultana', 'Jacky Alamgir', 'Jasim Uddin Jakir', 'Javed Ahmed Kislu', 'Jeff', 'Jewel Mia', 'Kabila', 'Rebeka Rouf', 'Rodela Tithi', 'Rumi Sen', 'Saif Khan', 'Shiraj Haider', 'Shohel Rashid']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'producer', 'writer']"
tt33049111,Air Mata di Ujung Sajadah 2,2025,BD,bn,nm1310633,"nm14010798,nm3033113,nm1310633,nm17640762","['Andi Rianto', 'Anggaka Dewangga', 'Citra Kirana', 'Daffa Wardhana', 'Donis Pratama', 'Eginina', 'Henovia Rosalinda', 'Jenny Rachman', 'Kelvin Nugroho', 'Key Mangunsong', 'Leony V.H.', 'Mamang Osa', 'Mbok Tun', 'Muhammad Faqih Alaydrus', 'Rahmat Syaiful', 'Ronny Irawan', 'Titi Kamal', 'Vidya Ully']","['actor', 'actress', 'casting_director', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt33049641,Judge Er Raye Fashi,2007,BD,,nm16387702,nm16387702,"['Abu Sufiyan', 'Afzal Sharif', 'Alexander Bo', 'Emon Shaha', 'Humayun Faridi', 'Kabila', 'Misha Sawdagor', 'Prabir Mitra', 'Razzak', 'Rubel', 'Sadika Parvin Popy', 'Samia', 'Shahidul Haque', 'Ziarat Hossain Raju']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'writer']"
tt33049695,Hingshar Poton,2002,BD,,nm16387702,nm16387702,"['Abu Sufiyan', 'Black Anwar', 'Dildar', 'Dolly Johur', 'Don', 'Humayun Faridi', 'Misha Sawdagor', 'Purnima', 'Shakib Khan', 'Shiraj Haider', 'Zamilur Rahman Shakha']","['actor', 'actress', 'director', 'writer']"
tt33054621,Kishor Gang,2025,BD,,nm15073597,"nm4683293,nm15073597","['Abdul Mannan', 'Abdullah Zahir Babu', 'Afridi Aisha Rusha', 'Asaduzzaman Noor Shawon', 'Ayan Sojib', 'Dulari', 'Istiak Ahammed Saad', 'Kazi Hayat', 'Nilima Islam Moon', 'Shiba Shanu']","['actor', 'actress', 'composer', 'director', 'writer']"
tt33054756,Love Guru,2025,PK,,nm7397878,nm3221574,"['Ahmad Ali Butt', 'Anusri Jain', 'Humayun Saeed', 'Javed Sheikh', 'Lee Nicholas Harris', 'Mahira Khan', 'Marina Khan', 'Matteo Corsaro', 'Nadeem Baig', 'Natalia Janoszek', 'Ramsha Khan', 'Salil Amrute', 'Suleman Razzaq', 'Tayyab Siddiqui', 'Vardah Aziz', 'Vasay Chaudhry']","['actor', 'actress', 'casting_director', 'cinematographer', 'composer', 'director', 'producer', 'production_designer', 'writer']"
tt33060133,Nandini,2025,BD,,nm8289657,\N,"['Elora Gohor', 'Fazlur Rahman Babu', 'Indraneil Sengupta', 'Iresh Zaker', 'Jayosree Kar Jaya', 'Munira Yusuf Memy', 'Nazira Ahmed Mou', 'Shoaibur Rahman Russel']","['actor', 'actress', 'director']"
tt33062619,Moddhobitto,2025,BD,,nm7263802,nm7263802,"['Amir Shirazi', 'Elina Shammi', 'Mahmudul Islam Mithu', 'Masum Aziz', 'Omar Malik', 'Plabon Koreyshi', 'Real Ashique', 'Shabnam Parvin', 'Shishir Sardar', 'Tanvir Hasan']","['actor', 'actress', 'composer', 'director', 'writer']"
tt33077692,Barren Waters,2023,BD,,nm16412582,nm16412582,"['Abul Khair', 'Bilkis Banu Jaba', 'Iqbal Kabir Jewel', 'Jayanto Chattopadhyay', 'Jayita Mahalanobish', 'Kazi Rakubul Haque Ripon', 'Md. Hridoy', 'Nehal Quraishi', 'Raquiba Khan Luba', 'Rubol Lodi', 'Syed Shabab Ali Arzoo', 'Syeda Neegar Banu']","['actor', 'actress', 'casting_director', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt33085593,Rikshawala Baba,2024,BD,,\N,\N,"['Abdul Hannan Shelly', 'Eshan Haider', 'Sanchita Datta', 'Shishir Ahmed', 'Tuhin Chowdhury']","['actor', 'actress', 'producer']"
tt33087751,Lafangey,2022,PK,,nm7814013,nm7814013,"['Abdul Khaliq Khan', 'Behroze Sabzwari', 'Gul-e-Rana', 'Mubeen Gabol', 'Nazish Jahangir', 'Rasheed Naz', 'Saleem Mairaj', 'Salman Saqib Sheikh', 'Sami Khan', 'Sohail Asghar', 'Tariq Habib Rind']","['actor', 'actress', 'director', 'producer', 'writer']"
tt33095168,Shobdo Prem,2023,BD,,nm5418890,nm5418890,"['A.K. Azad Shetu', 'Muhammad Qamruzzaman', 'Rosey Siddiqui', 'Tasnia Farin', 'Tawsif Mahbub', 'Vicky Zahed']","['actor', 'actress', 'director', 'producer', 'writer']"
tt33095177,Ekti Khola Janala,2024,BD,,nm5418890,\N,"['Bidrohi Dipon', 'Saif Russel', 'Salha Khanam Nadia', 'Tasnia Farin', 'Vicky Zahed']","['actress', 'cinematographer', 'director', 'editor']"
tt33097110,Kafiristan,1956,PK,en,nm0269807,nm0269807,"['Ratan Kumar', 'Rehana', 'Sabiha Khanum', 'Sibtain Fazli', 'Sudhir']","['actor', 'actress', 'director', 'producer', 'writer']"
tt33097110,Kafiristan,1956,PK,,nm0269807,nm0269807,"['Ratan Kumar', 'Rehana', 'Sabiha Khanum', 'Sibtain Fazli', 'Sudhir']","['actor', 'actress', 'director', 'producer', 'writer']"
tt33097277,Khab-i-Zindagi,1959,PK,,nm0269807,nm0269807,"['Aslam Pervaiz', 'Naheed Niazi', 'Neelo', 'Safdar Hussain', 'Saleem Raza', 'Sibtain Fazli']","['actor', 'actress', 'composer', 'director', 'producer', 'writer']"
tt33098179,Sakhi Sultan,2004,PK,,nm0762659,nm3754880,"['Babar Ali', 'Hafiz Masood Ahmed', 'Irfan Khoosat', 'Jafar Arsh', 'Laila', 'Moammar Rana', 'Raheela Agha', 'Saima Noor', 'Sangeeta', 'Shaan Shahid', 'Shafqat Cheema', 'Tariq Shah', 'Wajahat Attre', 'Yousaf Khan', 'Z.A. Zulfi']","['actor', 'actress', 'composer', 'director', 'editor', 'producer', 'writer']"
tt33111507,Dhongsho,\N,BD,,nm16435610,\N,"['Alexander Bo', 'Amir Hossein Tahsini', 'Mizanur Rahman Shamim', 'Nana Shah', 'Rubel', 'Shiraj Haider', 'Subrata Barua', 'Symon Sadik']","['actor', 'director', 'editor']"
tt33131325,An Apple Tree Inside the Head,2024,BD,,nm12950276,nm12950276,"['Arifur Rahman', 'Bijon', 'Josim Uddin Ahmed', 'Mohammad Rabby Mridha', 'Rasheed Sharif Shoaib']","['composer', 'director', 'editor', 'producer', 'writer']"
tt3313734,Shunte Ki Pao!,2012,BD,bn,nm6064890,nm6064890,"['Kamar Ahmad Simon', 'Saikat Sekhareswar Ray', 'Sara Afreen']","['cinematographer', 'director', 'editor', 'producer', 'writer']"
tt3313734,Shunte Ki Pao!,2012,BD,,nm6064890,nm6064890,"['Kamar Ahmad Simon', 'Saikat Sekhareswar Ray', 'Sara Afreen']","['cinematographer', 'director', 'editor', 'producer', 'writer']"
tt33140975,Sontrasi Raja,1996,BD,bn,nm7866309,"nm7866309,nm7298637","['Ahmed Sharif', 'Akhtar Hossain', 'Alam Khan', 'Ashik Iqbal', 'Chotku Ahmed', 'Jashim', 'Khaleda Aktar Kolpona', 'Kobita', 'M.A. Malek', 'Mozaffor Hossain', 'Nasir Khan', 'Nuton', 'Rana Hamid', 'Trishna', 'Zinnat Hossain']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt33140975,Sontrasi Raja,1996,BD,en,nm7866309,"nm7866309,nm7298637","['Ahmed Sharif', 'Akhtar Hossain', 'Alam Khan', 'Ashik Iqbal', 'Chotku Ahmed', 'Jashim', 'Khaleda Aktar Kolpona', 'Kobita', 'M.A. Malek', 'Mozaffor Hossain', 'Nasir Khan', 'Nuton', 'Rana Hamid', 'Trishna', 'Zinnat Hossain']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt33140975,Sontrasi Raja,1996,BD,,nm7866309,"nm7866309,nm7298637","['Ahmed Sharif', 'Akhtar Hossain', 'Alam Khan', 'Ashik Iqbal', 'Chotku Ahmed', 'Jashim', 'Khaleda Aktar Kolpona', 'Kobita', 'M.A. Malek', 'Mozaffor Hossain', 'Nasir Khan', 'Nuton', 'Rana Hamid', 'Trishna', 'Zinnat Hossain']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt33143491,Japito Jiban,\N,BD,,nm10668656,\N,"['Afzal Hossain', 'Asaduzzaman Noor', 'Ashna Habib Bhabna', 'Habibul Islam Habib']","['actor', 'actress', 'director']"
tt33183656,Bidhoba: The Widow,2025,BD,,nm9629902,nm9629902,"['Dolon Dey', 'Fariha Jannat Ayna', 'GM Furukh', 'Jhuna Chowdhury', 'Jowel Ahmed', 'Kabi Shahin Alam', 'Kamrul Chowdhury', 'Modoris Ali', 'Mohammad Shah Sumon', 'Mst Tarina Begum', 'Munna Chowdhury', 'Rahul Dev', 'Saif Khan', 'Shahin Nur', 'Suraiya Zaman']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt33201388,Dil Ne Tujhe Maan Liya,1963,PK,,nm15307931,nm7380101,"['Iqbal Akhter', 'Javed Hashmi', 'M. Hussain', 'Mohammad Ali', 'Rehana', 'Saleem Ahmad', 'Sattar A. Sheikhani', 'Syed Kamal', 'Zeba']","['actor', 'actress', 'cinematographer', 'director', 'editor', 'producer', 'writer']"
tt33201635,Shabnam,1965,PK,,nm3674129,nm3668749,"['Azhar Burki', 'Lehri', 'Mohammad Ali', 'Rani', 'Rashid Mukhtar', 'S.A. Hafiz', 'Syed Kamal', 'Zeba']","['actor', 'actress', 'cinematographer', 'director', 'producer', 'writer']"
tt33240625,Tabayyun,2025,BD,bn,nm1310633,"nm13056477,nm3033113,nm1310633,nm14702761,nm1907447","['Adilla Putri', 'Andi Rianto', 'Donis Pratama', 'Farrell Rafisqy', 'Fauzan Razak', 'Ibrahim Risyad', 'Ilyas Bachtiar', 'Jenny Rachman', 'Kelvin Nugroho', 'Key Mangunsong', 'Mellyana Manuhutu', 'Nafa Urbach', 'Naysila Mirdad', 'Rahmat Syaiful', 'Ronny Irawan', 'Siti Fauziah', 'Titi Kamal', 'Tri Karnadinata', 'Ummu Amalia Misbah']","['actor', 'actress', 'casting_director', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt33240970,Chhele Kar,1989,BD,bn,nm3842931,nm4610265,"['Ahmed Imtiaz Bulbul', 'Alamgir', 'Aliraj', 'Azharul Islam Khan', 'Champa', 'Habibur Rahman Modhu', 'Ilias Kanchan', 'Khalil', 'Mahfuzur Rahman Khan', 'Mohammad Rafikuzzaman', 'Mujibur Rahman Kabir', 'Rehana Jolly', 'Rozina', 'Shaon Priya', 'Sirajul Islam', 'Syed Mohammad Awal']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt33240970,Chhele Kar,1989,BD,en,nm3842931,nm4610265,"['Ahmed Imtiaz Bulbul', 'Alamgir', 'Aliraj', 'Azharul Islam Khan', 'Champa', 'Habibur Rahman Modhu', 'Ilias Kanchan', 'Khalil', 'Mahfuzur Rahman Khan', 'Mohammad Rafikuzzaman', 'Mujibur Rahman Kabir', 'Rehana Jolly', 'Rozina', 'Shaon Priya', 'Sirajul Islam', 'Syed Mohammad Awal']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt33240970,Chhele Kar,1989,BD,,nm3842931,nm4610265,"['Ahmed Imtiaz Bulbul', 'Alamgir', 'Aliraj', 'Azharul Islam Khan', 'Champa', 'Habibur Rahman Modhu', 'Ilias Kanchan', 'Khalil', 'Mahfuzur Rahman Khan', 'Mohammad Rafikuzzaman', 'Mujibur Rahman Kabir', 'Rehana Jolly', 'Rozina', 'Shaon Priya', 'Sirajul Islam', 'Syed Mohammad Awal']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt33244849,Lebih dari Selamanya,2025,BD,bn,"nm15121964,nm16453362",nm15206624,"['Adhitya Alkatiri', 'Adinda Thomas', 'Aditya Sasono', 'Adzana Ashel', 'Ahmad R. Kamil', 'Amrul Ummami', 'Ary Ambiary', 'Busyra Abi Perkasa', 'Cheryl Zanetta', 'Donny Alamsyah', 'F.S. Ojen', 'Ganden Bramanto', 'Indra Pacique', 'Ine Rosdiana', 'Irfan Adrian', 'Ladislao Camara Carranza', 'M. Ali Ghifari', 'Muhammad Irfan', 'Shareefa Daanish']","['actor', 'actress', 'casting_director', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt33247143,Naukar,1975,PK,,nm0787037,nm9743014,"['A. Hameed', 'Ali Raza', 'Babra Sharif', 'Mohammad Ali', 'Munawar Zarif', 'Nanha', 'Nazar Shabab', 'Saiqa', 'Seema', 'Shabab Kairanvi', 'Shah Nawaz', 'Tamanna Begum', 'Zeba']","['actor', 'actress', 'director', 'producer', 'writer']"
tt33253040,Rikshawalar Meye Kotipotir Chele,2024,BD,,nm12348105,nm12348103,"['Badal Shahid', 'Eshan Haider', 'Hasi Moon', 'Idris Haider', 'Jannatul Ritto', 'Nahar Nowrin', 'Ramim Gazi', 'Shishir Ahmed']","['actor', 'actress', 'director', 'editor', 'producer', 'writer']"
tt33257944,Teri Surat Meri Aankhen,1971,PK,,nm2559387,nm7572901,"['Agha Hassan Imtisal', 'Irfan Malik', 'M. Shauki', 'Masood Akhtar', 'Mohammad Ali', 'Rangeela', 'S. Suleman', 'Sabiha Khanum', 'Zeba']","['actor', 'actress', 'cinematographer', 'director', 'producer', 'writer']"
tt33257989,Chirag Kahan Roshni Kahan,1971,PK,,nm9343697,nm1159606,"['Aasia', 'Arsh Luckhnavi', 'K. Khursheed', 'Khalid Saeed', 'Lehri', 'Nabeela', 'Nadeem Baig', 'Noorudin Kisat', 'Qavi Khan', 'Sabira Sultana', 'Sangeeta', 'Shabnam', 'Tariq Aziz']","['actor', 'actress', 'director', 'producer', 'writer']"
tt33265388,The Ancient Filmmakers: Potua,2024,BD,,nm16342936,nm16342936,['Shajedul Islam'],"['cinematographer', 'director', 'producer', 'writer']"
tt33295567,Colour of Independence,2024,BD,,nm16342936,nm16342936,"['Bijon', 'N. Rashed Chowdhury', 'Pascale Asmar', 'Shajedul Islam']","['actor', 'actress', 'director', 'producer', 'writer']"
tt33296158,Forget Me Not,2024,BD,,nm6798594,"nm3618781,nm12799122,nm6798594","['Al-Amin Hasan Nirjhar', 'Bijori Barkatullah', 'Irfan Sajjad', 'Ishtiaque Hossain', 'Mehazabien Chowdhury', 'Mostofa Sarwar Farooki', 'Rasheed Sharif Shoaib', 'Robiul Alam Robi', 'Saleh Sobhan Auneem', 'Yash Rohan']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'writer']"
tt33298748,Haribol,2022,BD,,nm16520724,\N,"['Angshuman', 'Jahid Hasan', 'Kazi Faisal', 'Mahfuz Islam', 'Pronab Das', 'Reza Ghatok', 'Salim Haider', 'Tripti Soren']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor']"
tt33305312,Borbaad,2025,BD,,nm11068425,"nm13205735,nm11068425,nm15525996","['Arafat Mohsin Nidhi', 'Azeem Haroon', 'Idhika Paul', 'Intekhab Dinar', 'Jisshu Sengupta', 'Mamunur Rashid', 'Manav Sachdev', 'Mehedi Hassan Hridoy', 'Misha Sawdagor', 'Riya Ganguly', 'Samm Batyacharyya', 'Shahiduzzaman Selim', 'Shahreen Akter', 'Shakib Khan', 'Siddiq Ahamed', 'Stylox Vai', 'Subhajit Singha', 'Swadhin Goswami', 'Vivek Prakash Maurya']","['actor', 'actress', 'casting_director', 'composer', 'director', 'editor', 'producer', 'production_designer', 'writer']"
tt33305382,Sotter Joy,1987,BD,bn,nm8960780,\N,"['Bashirul Alam Bashir', 'Dildar', 'Jhumur', 'Lenin', 'Nadia', 'Rajib', 'Subol Das']","['actor', 'actress', 'cinematographer', 'composer', 'director']"
